mass,epsilon,llp_rate,LLPModel_unique_id
0.119,0.001333521432163324,3.024700351357288e-82,DLS_0.119_0.001333521432163324_3.4927194764886422e-15
0.119,0.001539926526059492,1.499861619948688e-106,DLS_0.119_0.001539926526059492_2.619170110241519e-15
0.119,0.0017782794100389228,5.347290610600855e-139,DLS_0.119_0.0017782794100389228_1.9641004989267654e-15
0.119,0.001,2.0124482968033038e-50,DLS_0.119_0.001_6.211031130081678e-15
0.119,0.002053525026457146,2.64937587163563e-182,DLS_0.119_0.002053525026457146_1.4728675906921685e-15
0.119,0.0023713737056616554,4.4178515199957956e-240,DLS_0.119_0.0023713737056616554_1.1044948773735028e-15
0.119,0.0027384196342643613,3.774277e-317,DLS_0.119_0.0027384196342643613_8.282543127797507e-16
0.119,0.0031622776601683794,0.0,DLS_0.119_0.0031622776601683794_6.211031130081677e-16
0.11,0.00011547819846894582,2.688036826462199e-07,DLS_0.11_0.00011547819846894582_3.794198752981795e-12
0.11,0.0001333521432163324,1.727814445973248e-07,DLS_0.11_0.0001333521432163324_2.845247673917473e-12
0.11,0.0001539926526059492,1.0625813642640754e-07,DLS_0.11_0.0001539926526059492_2.133634754787352e-12
0.11,0.00017782794100389227,6.325485826362697e-08,DLS_0.11_0.00017782794100389227_1.6000003474455098e-12
0.11,0.0001,3.971458756213415e-07,DLS_0.11_0.0001_5.05964535498858e-12
0.11,0.0002053525026457146,3.6865168667111086e-08,DLS_0.11_0.0002053525026457146_1.1998309954793052e-12
0.11,0.00023713737056616554,2.1268370217283983e-08,DLS_0.11_0.00023713737056616554_8.997463156875268e-13
0.11,0.0002738419634264361,1.243330288991582e-08,DLS_0.11_0.0002738419634264361_6.747145520022883e-13
0.11,0.00031622776601683794,7.629851417607127e-09,DLS_0.11_0.00031622776601683794_5.05964535498858e-13
0.11,0.0003651741272548377,4.924272126066283e-09,DLS_0.11_0.0003651741272548377_3.794198752981794e-13
0.11,0.00042169650342858224,3.1337747506790337e-09,DLS_0.11_0.00042169650342858224_2.845247673917473e-13
0.11,0.0004869675251658631,1.7888295728412069e-09,DLS_0.11_0.0004869675251658631_2.1336347547873522e-13
0.11,0.0005623413251903491,8.375218647016413e-10,DLS_0.11_0.0005623413251903491_1.6000003474455096e-13
